,label,area,intensity_mean,axis_major_length,axis_minor_length,eccentricity,perimeter,intensity_std_dev,intensity_median,intensity_total,cell_micron_area,image_resolution_um_per_px_sq,cell_snr,gaussian_snr_estimate,contrast,dissimilarity,homogeneity,ASM,energy,correlation,32_bit_entropy,8_bit_entropy,8_bit_entropy_img_avg,img_kurtosis,standardized_sixth_moment,kurtosis_z_score,p_val,lbp_mean,lbp_std,lbp_entropy,puncta_micron_area_mean,puncta_micron_area_std,puncta_ellipticity_mean,puncta_intensity_total,puncta_intensity_dist_mean,number_of_puncta,cell_xor_puncta_int_mean,cell_xor_puncta_int_std,cell_xor_puncta_int_total,cell_xor_puncta_area,snr_test,partition_test,partition_test_total_int,spark_score,puncta_classifier
0,1,33337.0,1.9943469975205655e-06,305.90802458850885,146.43926793107968,0.877976581739399,788.842712474619,6.835490696619034e-06,1.9059108503117415e-10,0.06648554585634309,79.48160171508789,0.002384185791015625,0.008879990504934243,2.709008123536011,0.021399299999437658,0.01901937471390218,0.9907283051716025,0.9624668735231445,0.9810520750997185,0.12948450464731018,6.464336459348154,0.08900661605682132,0.05179619944060354,,,,,130.22265625,2048.4719345967237,0.7176919069591002,0.0,0.0,0.0,0.0,0.0,0.0,1.9943469975205655e-06,6.835490696619034e-06,0.06648554585634309,79.48160171508789,0.0,0.0,0.0,0.0,0.0
1,2,15937.0,0.00013293653772686862,178.50766029505456,119.73482135557092,0.7416794211070762,517.7228714274745,5.787929526110043e-05,0.00013553544861631467,2.1186096017531053,37.996768951416016,0.002384185791015625,0.5919106325233422,180.57347144933084,1.8466687051390602,0.9811237851910339,0.5934466753081007,0.061625820337516096,0.24745444702389005,0.5487701747577192,12.00480259936389,2.4134371081292807,1.8774017515557477,-0.3552822523038728,9.689794235950872,-11.161096292748336,6.320727972437696e-29,62.25390625,160.59265841832936,6.047634894306384,0.0,0.0,0.0,0.0,0.0,0.0,0.00013293653772686862,5.787929526110043e-05,2.1186096017531053,37.996768951416016,0.0,0.0,0.0,0.0,0.0
2,3,43822.0,1.060180697732675e-06,245.68216437027834,227.9702350221049,0.37281139402706254,785.938166904124,3.107539969661004e-06,5.244561589679844e-10,0.04645923853604128,104.47978973388672,0.002384185791015625,0.004720539876503429,1.4400894759760967,0.0017432772667517055,0.0017432772667517055,0.9991283613666242,0.9965097285344986,0.9982533325610002,0.0037427790259578087,7.0435891078296065,0.010786640409394189,0.00980930573327134,,,,,171.1796875,2730.2659609848274,0.07372691234324169,0.0,0.0,0.0,0.0,0.0,0.0,1.060180697732675e-06,3.107539969661004e-06,0.04645923853604129,104.47978973388672,0.0,0.0,0.0,0.0,0.0
3,4,31928.0,2.561167228887063e-06,245.1515313772641,171.86796317043408,0.7130941470883954,716.3158005400378,7.616493022052596e-06,2.5372969315300994e-09,0.08177294728390615,76.12228393554688,0.002384185791015625,0.01140380320091782,3.4789446557770956,0.03454224172668799,0.02874538059191785,0.9862069958175179,0.9462534397662419,0.9727506599299957,0.09765963792470321,7.364376944158392,0.11437972233131473,0.07166333343582408,,,,,124.71875,1956.3655614329693,0.637851048414214,0.0,0.0,0.0,0.0,0.0,0.0,2.561167228887063e-06,7.616493022052596e-06,0.08177294728390615,76.12228393554688,0.0,0.0,0.0,0.0,0.0
4,5,34149.0,0.00032985259178429913,238.40206119008295,183.2603833689276,0.6396058737716993,711.6955262170047,0.00012160808688859547,0.00033857107342572077,11.264136156842032,81.41756057739258,0.002384185791015625,1.4686952103691389,448.05309799347475,7.892989411966663,2.0258809931197614,0.43170255564957394,0.0350275264696038,0.18294789899721928,0.6564547830163209,11.885886931210944,3.240998082843246,2.6804517400130408,-0.34050933871627675,9.943093283978218,-15.537383434432527,1.9373333005227736e-54,133.39453125,259.84172730980447,6.715836821203395,0.0,0.0,0.0,0.0,0.0,0.0,0.00032985259178429913,0.00012160808688859547,11.264136156842032,81.41756057739258,0.0,0.0,0.0,0.0,0.0
5,6,20123.0,1.1003383677645963e-06,175.87829337397855,156.35606727854903,0.45790427647065907,588.2325394193526,3.5018104747556607e-06,6.914398995706234e-11,0.02214210897452697,47.97697067260742,0.002384185791015625,0.004899345134077502,1.4946373828719384,0.0041873285912491474,0.0041873285912491474,0.9979063357043754,0.9915874535357069,0.9957847685737361,0.012957341564681415,6.169293238415937,0.021845025130379274,0.017141439209324004,,,,,78.60546875,1251.6018036156079,0.07372691234324169,0.0,0.0,0.0,0.0,0.0,0.0,1.1003383677645963e-06,3.5018104747556607e-06,0.022142108974526974,47.97697067260742,0.0,0.0,0.0,0.0,0.0
6,7,33739.0,0.0005403410750672941,258.65034476283995,167.70700398069235,0.7613060249003132,725.636651713959,0.00037021787179067144,0.0004965134825864302,18.230567531695435,80.44004440307617,0.002384185791015625,2.405912121606137,733.9687444849411,66.87942499272903,4.158567059556419,0.3777888866789504,0.040263516778748315,0.19498496440964277,0.47339469877178153,11.446992854249087,3.742573890159141,3.3299580771407533,-0.11458297109216753,11.831847301386293,-4.412171650861094,1.023389260740474e-05,131.79296875,276.4266122894312,6.82425465071149,0.2300739288330078,0.05239787334403017,0.37973266856154764,1.0641821930124529,0.0027243086947629992,4.0,0.0005146878943028507,0.00027364841412205526,17.166385338682982,79.51974868774414,9.955506972343999,5.293127592311257,0.06199221164017618,0.058373508732642534,1.0
7,8,38999.0,0.0034214121171262956,271.1561705037907,225.70261954978233,0.5542183556646868,1047.3595231414336,0.001321855504136727,0.003298560568726301,133.4316511558084,92.98086166381836,0.002384185791015625,15.234112795476644,4647.452640279114,1249.6024483914805,24.368727293578186,0.21511503634152568,0.035668542203773745,0.18144157626752258,0.5531074114596339,11.487393662047946,5.499886561903128,5.767148351809145,0.1311929152375404,13.750103328013104,4.851450799349985,1.2256161584129245e-06,152.33984375,300.4710327759992,6.947350427926277,0.16805287953969594,0.07108137079179343,0.25781242151451367,27.203507515793337,0.005049963810536141,74.0,0.0031444260024277026,0.0010804205956352429,106.22814364001508,80.54494857788086,4.674072144623428,1.6060049772636527,0.2560856905113613,0.20387597155661177,1.0
8,9,10720.0,6.767294374849962e-07,171.940538318995,84.90849815208728,0.8695614346927998,448.73506473629425,2.3085522911805773e-06,5.919781653942662e-11,0.007254539569839159,25.5584716796875,0.002384185791015625,0.0030131922813568905,0.9192309792939658,0.0002588195882555354,0.0002588195882555354,0.9998705902058723,0.99948246686554,0.9997411980904776,-0.0001294274703316336,5.799192724045454,0.0019878705394122034,0.001943691188708063,,,,,41.875,668.5648926057963,0.07372691234324169,0.0,0.0,0.0,0.0,0.0,0.0,6.767294374849962e-07,2.3085522911805773e-06,0.007254539569839159,25.5584716796875,0.0,0.0,0.0,0.0,0.0
9,10,43746.0,0.004033339687987069,254.0871492539408,219.3253588493806,0.5048800751601249,786.0214280248092,0.0017296130815490842,0.004036991296514258,176.4424779906823,104.29859161376953,0.002384185791015625,17.958769550648512,5478.6604303670065,1592.4284980409177,27.730141599356966,0.16615739952873188,0.019998737302367113,0.13428700023171392,0.5771984893095253,12.502630251590373,6.146491358187113,6.046393261714248,-0.21406545157458323,10.446497883842273,-10.115725021804803,4.7052026895322335e-24,170.8828125,341.7193343294901,7.177177894720955,0.1560040374300373,0.06460836082944851,0.21648294255183256,28.058349502753615,0.006207162793507044,67.0,0.0037697304122739877,0.0015147027216445722,148.3841284879287,93.84632110595703,4.097941269140709,1.6465800242099387,0.1890926596306168,0.1590226447864518,1.0
10,11,30609.0,0.0008094576363840381,246.648586383301,158.94964394000158,0.7646568318900775,696.2813126546316,0.00034422663599883204,0.0008146329239865406,24.77668879207902,72.97754287719727,0.002384185791015625,3.604175268482912,1099.521455067152,58.11250545867108,5.30364063192249,0.28586355492999044,0.02730966076275625,0.1558686662039105,0.632285114936737,11.589684153472248,4.2397978895048265,3.812134880754238,-0.3054197265836791,9.846936972702522,-12.76426006470762,2.5960581767700133e-37,119.56640625,244.64528587877993,6.593357789927097,0.11052404131208146,0.04424583135274749,0.1723204734195792,1.2009609892899755,0.0018097710285576202,14.0,0.0007869068024962966,0.0003073309129372749,23.575727802789046,71.43020629882812,5.88867228246248,2.2998543446523803,0.05094056901810259,0.04847140791766802,1.0
